timestamp,axis1,axis2,axis3,sadeh,cole-kripke
2012-06-27T18:52:00Z,0,0,0,W,W
2012-06-27T18:53:00Z,94,96,119,W,W
2012-06-27T18:54:00Z,2307,1768,2567,W,W
2012-06-27T18:55:00Z,0,0,0,W,W
2012-06-27T18:56:00Z,0,0,14,W,W
2012-06-27T18:57:00Z,0,0,11,W,W
2012-06-27T18:58:00Z,0,0,0,W,W
2012-06-27T18:59:00Z,172,343,433,W,S
2012-06-27T19:00:00Z,0,0,0,S,S
2012-06-27T19:01:00Z,0,0,0,S,S
2012-06-27T19:02:00Z,117,134,248,W,S
2012-06-27T19:03:00Z,0,0,0,S,S
2012-06-27T19:04:00Z,0,0,0,S,S
2012-06-27T19:05:00Z,74,43,86,S,S
2012-06-27T19:06:00Z,0,0,0,S,S
2012-06-27T19:07:00Z,75,172,192,S,S
2012-06-27T19:08:00Z,0,0,0,S,S
2012-06-27T19:09:00Z,0,0,0,S,S
2012-06-27T19:10:00Z,0,0,0,S,S
2012-06-27T19:11:00Z,0,0,0,S,S
2012-06-27T19:12:00Z,36,140,148,S,S
2012-06-27T19:13:00Z,0,0,0,S,S
2012-06-27T19:14:00Z,0,0,41,S,S
2012-06-27T19:15:00Z,0,0,38,S,S
2012-06-27T19:16:00Z,0,0,44,S,S
2012-06-27T19:17:00Z,0,0,0,S,S
2012-06-27T19:18:00Z,0,0,0,S,S
2012-06-27T19:19:00Z,0,4,30,S,S
2012-06-27T19:20:00Z,0,0,20,S,S
2012-06-27T19:21:00Z,0,0,0,S,S
2012-06-27T19:22:00Z,127,192,194,S,S
2012-06-27T19:23:00Z,0,0,0,S,W
2012-06-27T19:24:00Z,114,130,238,W,W
2012-06-27T19:25:00Z,3456,3021,3885,W,W
2012-06-27T19:26:00Z,327,550,553,W,W
2012-06-27T19:27:00Z,0,0,0,W,W
2012-06-27T19:28:00Z,1290,1097,1646,W,W
2012-06-27T19:29:00Z,1858,1610,1950,W,W
2012-06-27T19:30:00Z,0,0,0,W,W
2012-06-27T19:31:00Z,0,0,0,W,W
2012-06-27T19:32:00Z,0,0,0,W,W
2012-06-27T19:33:00Z,0,0,0,W,W
2012-06-27T19:34:00Z,0,0,0,S,S
2012-06-27T19:35:00Z,0,0,0,S,S
2012-06-27T19:36:00Z,45,43,148,S,S
2012-06-27T19:37:00Z,0,0,0,S,S
2012-06-27T19:38:00Z,0,0,0,S,S
2012-06-27T19:39:00Z,0,0,0,S,S
2012-06-27T19:40:00Z,21,24,107,S,S
2012-06-27T19:41:00Z,0,0,0,S,S
2012-06-27T19:42:00Z,6,19,43,S,S
2012-06-27T19:43:00Z,0,0,0,S,S
2012-06-27T19:44:00Z,0,0,0,S,S
2012-06-27T19:45:00Z,0,0,28,S,S
2012-06-27T19:46:00Z,20,25,50,S,W
2012-06-27T19:47:00Z,0,0,0,S,W
2012-06-27T19:48:00Z,1788,1186,1825,W,W
2012-06-27T19:49:00Z,589,864,1031,W,W
2012-06-27T19:50:00Z,0,0,0,W,W
2012-06-27T19:51:00Z,2354,1654,2237,W,W
2012-06-27T19:52:00Z,51,94,107,W,W
2012-06-27T19:53:00Z,0,0,0,W,W
2012-06-27T19:54:00Z,0,0,0,W,W
2012-06-27T19:55:00Z,0,0,0,S,W
2012-06-27T19:56:00Z,0,0,0,S,S
2012-06-27T19:57:00Z,96,169,169,S,S
2012-06-27T19:58:00Z,0,0,0,S,S
2012-06-27T19:59:00Z,0,0,0,S,S
2012-06-27T20:00:00Z,0,0,0,S,S
2012-06-27T20:01:00Z,5,0,20,S,S
2012-06-27T20:02:00Z,0,0,0,S,S
2012-06-27T20:03:00Z,0,0,26,S,S
2012-06-27T20:04:00Z,0,0,0,S,S
2012-06-27T20:05:00Z,0,0,0,S,S
2012-06-27T20:06:00Z,0,0,0,S,S
2012-06-27T20:07:00Z,0,0,0,S,S
2012-06-27T20:08:00Z,0,6,21,S,S
2012-06-27T20:09:00Z,0,9,5,S,S
2012-06-27T20:10:00Z,0,0,43,S,S
2012-06-27T20:11:00Z,0,0,0,S,S
2012-06-27T20:12:00Z,0,0,0,S,S
2012-06-27T20:13:00Z,0,0,0,S,S
2012-06-27T20:14:00Z,0,0,57,S,S
2012-06-27T20:15:00Z,0,0,0,S,S
2012-06-27T20:16:00Z,0,0,63,S,S
2012-06-27T20:17:00Z,0,0,33,S,S
2012-06-27T20:18:00Z,0,0,5,S,S
2012-06-27T20:19:00Z,0,0,6,S,S
2012-06-27T20:20:00Z,28,62,53,S,W
2012-06-27T20:21:00Z,1063,1102,1410,W,W
2012-06-27T20:22:00Z,2234,1576,2264,W,W
2012-06-27T20:23:00Z,243,376,476,W,W
2012-06-27T20:24:00Z,0,0,0,W,W
2012-06-27T20:25:00Z,2674,1924,2711,W,W
2012-06-27T20:26:00Z,34,18,182,W,W
2012-06-27T20:27:00Z,0,0,0,W,W
2012-06-27T20:28:00Z,0,0,0,W,W
2012-06-27T20:29:00Z,0,0,0,S,W
2012-06-27T20:30:00Z,0,0,0,S,S
2012-06-27T20:31:00Z,0,0,0,S,S
2012-06-27T20:32:00Z,47,46,107,S,S
2012-06-27T20:33:00Z,94,99,127,S,S
2012-06-27T20:34:00Z,0,43,66,S,S
2012-06-27T20:35:00Z,0,0,0,S,S
2012-06-27T20:36:00Z,0,0,0,S,S
2012-06-27T20:37:00Z,0,0,0,S,S
2012-06-27T20:38:00Z,0,0,0,S,S
2012-06-27T20:39:00Z,18,185,192,S,S
2012-06-27T20:40:00Z,0,0,46,S,S
2012-06-27T20:41:00Z,0,0,0,S,S
2012-06-27T20:42:00Z,0,0,1,S,S
2012-06-27T20:43:00Z,0,0,8,S,S
2012-06-27T20:44:00Z,0,0,0,S,W
2012-06-27T20:45:00Z,0,0,0,S,W
2012-06-27T20:46:00Z,2248,1931,2876,W,W
2012-06-27T20:47:00Z,720,1176,1121,W,W
2012-06-27T20:48:00Z,306,398,284,W,W
2012-06-27T20:49:00Z,963,780,1188,W,W
2012-06-27T20:50:00Z,2130,1863,2455,W,W
2012-06-27T20:51:00Z,0,0,0,W,W
2012-06-27T20:52:00Z,0,0,0,W,W
2012-06-27T20:53:00Z,0,0,0,W,W
2012-06-27T20:54:00Z,0,0,0,W,W
2012-06-27T20:55:00Z,0,0,0,S,S
2012-06-27T20:56:00Z,136,137,216,S,S
2012-06-27T20:57:00Z,0,0,0,S,S
2012-06-27T20:58:00Z,25,3,160,S,S
2012-06-27T20:59:00Z,0,3,9,S,S
2012-06-27T21:00:00Z,0,3,79,S,S
2012-06-27T21:01:00Z,0,0,0,S,S
2012-06-27T21:02:00Z,0,0,0,S,S
2012-06-27T21:03:00Z,14,6,72,S,S
2012-06-27T21:04:00Z,0,0,38,S,S
2012-06-27T21:05:00Z,0,0,0,S,S
2012-06-27T21:06:00Z,0,0,0,S,S
2012-06-27T21:07:00Z,6,6,122,S,S
2012-06-27T21:08:00Z,0,0,50,S,S
2012-06-27T21:09:00Z,13,19,6,S,S
2012-06-27T21:10:00Z,0,0,67,S,S
2012-06-27T21:11:00Z,0,0,0,S,S
2012-06-27T21:12:00Z,0,0,0,S,S
2012-06-27T21:13:00Z,18,8,75,S,S
2012-06-27T21:14:00Z,0,0,0,S,S
2012-06-27T21:15:00Z,0,0,0,S,S
2012-06-27T21:16:00Z,0,0,0,S,S
2012-06-27T21:17:00Z,0,2,30,S,S
2012-06-27T21:18:00Z,0,2,35,S,S
2012-06-27T21:19:00Z,0,0,0,S,S
2012-06-27T21:20:00Z,0,0,0,S,S
2012-06-27T21:21:00Z,5,3,51,S,S
2012-06-27T21:22:00Z,0,0,0,S,S
2012-06-27T21:23:00Z,0,0,0,S,S
2012-06-27T21:24:00Z,0,0,0,S,S
2012-06-27T21:25:00Z,44,34,98,S,W
2012-06-27T21:26:00Z,1203,853,1451,W,W
2012-06-27T21:27:00Z,1605,1568,2004,W,W
2012-06-27T21:28:00Z,136,512,364,W,W
2012-06-27T21:29:00Z,0,0,0,W,W
2012-06-27T21:30:00Z,3006,2250,3401,W,W
2012-06-27T21:31:00Z,0,40,7,W,W
2012-06-27T21:32:00Z,5,18,102,W,W
2012-06-27T21:33:00Z,2,10,44,W,W
2012-06-27T21:34:00Z,50,26,31,W,W
2012-06-27T21:35:00Z,0,0,0,S,S
2012-06-27T21:36:00Z,0,0,0,S,S
2012-06-27T21:37:00Z,0,0,0,S,S
2012-06-27T21:38:00Z,8,42,64,S,S
2012-06-27T21:39:00Z,0,0,0,S,S
2012-06-27T21:40:00Z,0,0,0,S,S
2012-06-27T21:41:00Z,0,0,0,S,S
2012-06-27T21:42:00Z,0,0,0,S,S
2012-06-27T21:43:00Z,0,0,0,S,S
2012-06-27T21:44:00Z,0,0,0,S,S
2012-06-27T21:45:00Z,0,0,0,S,S
2012-06-27T21:46:00Z,0,0,0,S,S
2012-06-27T21:47:00Z,83,173,296,S,S
2012-06-27T21:48:00Z,0,0,0,S,S
2012-06-27T21:49:00Z,4,0,35,S,S
2012-06-27T21:50:00Z,0,0,58,S,S
2012-06-27T21:51:00Z,0,0,68,S,S
2012-06-27T21:52:00Z,26,53,137,S,S
2012-06-27T21:53:00Z,30,127,99,S,S
2012-06-27T21:54:00Z,57,96,336,S,S
2012-06-27T21:55:00Z,9,8,108,S,S
2012-06-27T21:56:00Z,0,14,31,S,S
2012-06-27T21:57:00Z,0,0,0,S,S
2012-06-27T21:58:00Z,0,0,121,S,S
2012-06-27T21:59:00Z,0,2,19,S,S
2012-06-27T22:00:00Z,6,8,53,S,S
2012-06-27T22:01:00Z,20,23,128,S,S
2012-06-27T22:02:00Z,17,40,154,S,S
2012-06-27T22:03:00Z,0,0,14,S,S
2012-06-27T22:04:00Z,0,5,3,S,S
2012-06-27T22:05:00Z,0,0,2,S,S
2012-06-27T22:06:00Z,0,0,6,S,S
2012-06-27T22:07:00Z,11,8,43,S,W
2012-06-27T22:08:00Z,0,2,0,S,W
2012-06-27T22:09:00Z,2459,1953,2738,W,W
2012-06-27T22:10:00Z,1254,1728,1840,W,W
2012-06-27T22:11:00Z,616,1193,845,W,W
2012-06-27T22:12:00Z,0,0,0,W,W
2012-06-27T22:13:00Z,402,414,501,W,W
2012-06-27T22:14:00Z,1535,1615,1717,W,W
2012-06-27T22:15:00Z,1530,1322,1661,W,W
2012-06-27T22:16:00Z,2481,1934,3001,W,W
2012-06-27T22:17:00Z,967,995,1436,W,W
2012-06-27T22:18:00Z,2067,1714,2455,W,W
2012-06-27T22:19:00Z,5,153,345,W,W
2012-06-27T22:20:00Z,100,347,812,W,W
2012-06-27T22:21:00Z,4775,3725,5236,W,W
2012-06-27T22:22:00Z,690,442,658,W,W
2012-06-27T22:23:00Z,2266,2630,2461,W,W
2012-06-27T22:24:00Z,1250,1718,1310,W,W
2012-06-27T22:25:00Z,1363,1278,1217,W,W
2012-06-27T22:26:00Z,1903,1717,2338,W,W
2012-06-27T22:27:00Z,0,0,0,W,W
2012-06-27T22:28:00Z,1417,1382,1457,W,W
2012-06-27T22:29:00Z,902,955,1248,W,W
2012-06-27T22:30:00Z,0,0,0,W,W
2012-06-27T22:31:00Z,0,0,0,W,W
2012-06-27T22:32:00Z,0,0,0,W,W
2012-06-27T22:33:00Z,4709,3649,4808,W,W
2012-06-27T22:34:00Z,379,230,467,W,W
2012-06-27T22:35:00Z,0,0,0,W,W
2012-06-27T22:36:00Z,0,0,0,W,W
2012-06-27T22:37:00Z,0,0,0,W,W
2012-06-27T22:38:00Z,0,0,0,W,S
2012-06-27T22:39:00Z,8,17,23,S,S
2012-06-27T22:40:00Z,0,0,0,S,S
2012-06-27T22:41:00Z,0,0,0,S,S
2012-06-27T22:42:00Z,0,0,0,S,S
2012-06-27T22:43:00Z,0,0,0,S,S
2012-06-27T22:44:00Z,0,0,0,S,S
2012-06-27T22:45:00Z,0,0,0,S,W
2012-06-27T22:46:00Z,0,0,0,S,W
2012-06-27T22:47:00Z,2013,1743,2252,W,W
2012-06-27T22:48:00Z,0,16,107,W,W
2012-06-27T22:49:00Z,3258,2488,3470,W,W
2012-06-27T22:50:00Z,620,618,780,W,W
2012-06-27T22:51:00Z,14,0,0,W,W
2012-06-27T22:52:00Z,0,0,0,W,W
2012-06-27T22:53:00Z,2184,1954,2537,W,W
2012-06-27T22:54:00Z,5,28,35,W,W
2012-06-27T22:55:00Z,0,0,0,W,W
2012-06-27T22:56:00Z,0,0,0,S,W
2012-06-27T22:57:00Z,2,80,143,S,W
2012-06-27T22:58:00Z,0,0,0,S,S
2012-06-27T22:59:00Z,0,0,0,S,S
2012-06-27T23:00:00Z,0,0,0,S,S
2012-06-27T23:01:00Z,0,0,0,S,S
2012-06-27T23:02:00Z,0,23,39,S,S
2012-06-27T23:03:00Z,0,0,0,S,S
2012-06-27T23:04:00Z,0,9,15,S,S
2012-06-27T23:05:00Z,0,0,0,S,S
2012-06-27T23:06:00Z,0,0,0,S,S
2012-06-27T23:07:00Z,0,0,0,S,S
2012-06-27T23:08:00Z,0,25,30,S,S
2012-06-27T23:09:00Z,0,0,0,S,S
2012-06-27T23:10:00Z,37,25,56,S,S
2012-06-27T23:11:00Z,0,2,13,S,S
2012-06-27T23:12:00Z,0,0,0,S,S
2012-06-27T23:13:00Z,0,0,0,S,S
2012-06-27T23:14:00Z,0,6,4,S,W
2012-06-27T23:15:00Z,0,0,0,S,W
2012-06-27T23:16:00Z,1558,1401,1941,W,W
2012-06-27T23:17:00Z,203,444,380,W,W
2012-06-27T23:18:00Z,0,0,0,W,W
2012-06-27T23:19:00Z,2143,1554,2219,W,W
2012-06-27T23:20:00Z,24,116,167,W,W
2012-06-27T23:21:00Z,0,0,0,W,W
2012-06-27T23:22:00Z,0,0,0,W,W
2012-06-27T23:23:00Z,0,0,0,S,W
2012-06-27T23:24:00Z,0,3,0,S,S
2012-06-27T23:25:00Z,0,0,0,S,W
2012-06-27T23:26:00Z,0,0,0,S,W
2012-06-27T23:27:00Z,1954,1753,2495,W,W
2012-06-27T23:28:00Z,0,0,0,S,W
2012-06-27T23:29:00Z,16,271,118,W,W
2012-06-27T23:30:00Z,1318,1120,1342,W,W
2012-06-27T23:31:00Z,16,29,152,W,W
2012-06-27T23:32:00Z,0,0,0,W,S
2012-06-27T23:33:00Z,0,0,0,S,S
2012-06-27T23:34:00Z,0,0,0,S,W
2012-06-27T23:35:00Z,0,0,0,S,W
2012-06-27T23:36:00Z,1986,1698,2502,W,W
2012-06-27T23:37:00Z,0,11,20,S,W
2012-06-27T23:38:00Z,0,0,0,S,W
2012-06-27T23:39:00Z,0,0,0,S,W
2012-06-27T23:40:00Z,0,0,0,S,W
2012-06-27T23:41:00Z,0,27,25,W,S
2012-06-27T23:42:00Z,0,0,0,S,S
2012-06-27T23:43:00Z,0,0,0,S,S
2012-06-27T23:44:00Z,0,0,0,S,W
2012-06-27T23:45:00Z,299,479,402,W,W
2012-06-27T23:46:00Z,1910,1600,2346,W,W
2012-06-27T23:47:00Z,16,66,40,W,W
2012-06-27T23:48:00Z,783,843,815,W,W
2012-06-27T23:49:00Z,1145,1098,1350,W,W
2012-06-27T23:50:00Z,0,0,0,W,W
2012-06-27T23:51:00Z,0,0,0,W,W
2012-06-27T23:52:00Z,15,1,0,W,W
2012-06-27T23:53:00Z,0,26,23,W,W
2012-06-27T23:54:00Z,0,0,0,W,S
2012-06-27T23:55:00Z,0,21,7,S,W
2012-06-27T23:56:00Z,0,0,0,S,W
2012-06-27T23:57:00Z,2436,1903,2334,W,W
2012-06-27T23:58:00Z,2768,1938,2739,W,W
2012-06-27T23:59:00Z,243,242,385,W,W
2012-06-28T00:00:00Z,0,32,44,W,W
2012-06-28T00:01:00Z,0,0,0,W,W
2012-06-28T00:02:00Z,0,0,0,W,W
2012-06-28T00:03:00Z,0,0,0,S,S
2012-06-28T00:04:00Z,0,0,0,S,S
2012-06-28T00:05:00Z,0,0,0,S,S
2012-06-28T00:06:00Z,0,0,0,S,S
2012-06-28T00:07:00Z,0,0,0,S,S
2012-06-28T00:08:00Z,0,0,0,S,S
2012-06-28T00:09:00Z,0,0,0,S,S
2012-06-28T00:10:00Z,0,0,0,S,S
2012-06-28T00:11:00Z,0,0,0,S,S
2012-06-28T00:12:00Z,0,0,0,S,S
2012-06-28T00:13:00Z,0,0,0,S,S
2012-06-28T00:14:00Z,0,0,0,S,S
2012-06-28T00:15:00Z,0,0,0,S,S
2012-06-28T00:16:00Z,0,0,0,S,S
2012-06-28T00:17:00Z,0,0,0,S,S
2012-06-28T00:18:00Z,0,0,0,S,S
2012-06-28T00:19:00Z,0,0,0,S,S
2012-06-28T00:20:00Z,0,0,0,S,S
2012-06-28T00:21:00Z,0,0,0,S,S
2012-06-28T00:22:00Z,0,0,0,S,S
2012-06-28T00:23:00Z,0,0,0,S,S
2012-06-28T00:24:00Z,0,0,0,S,S
2012-06-28T00:25:00Z,0,0,0,S,S
2012-06-28T00:26:00Z,0,0,0,S,S
2012-06-28T00:27:00Z,0,0,0,S,S
2012-06-28T00:28:00Z,0,0,0,S,S
2012-06-28T00:29:00Z,0,0,0,S,S
2012-06-28T00:30:00Z,0,0,0,S,S
2012-06-28T00:31:00Z,0,0,0,S,S
2012-06-28T00:32:00Z,0,0,0,S,S
2012-06-28T00:33:00Z,0,0,0,S,S
2012-06-28T00:34:00Z,0,0,0,S,S
2012-06-28T00:35:00Z,0,0,0,S,S
2012-06-28T00:36:00Z,0,0,0,S,S
2012-06-28T00:37:00Z,0,0,0,S,S
2012-06-28T00:38:00Z,0,0,0,S,S
2012-06-28T00:39:00Z,0,0,0,S,S
2012-06-28T00:40:00Z,0,0,0,S,S
2012-06-28T00:41:00Z,0,0,0,S,S
2012-06-28T00:42:00Z,0,0,0,S,S
2012-06-28T00:43:00Z,0,0,0,S,S
2012-06-28T00:44:00Z,0,0,0,S,S
2012-06-28T00:45:00Z,0,0,0,S,S
2012-06-28T00:46:00Z,0,0,0,S,S
2012-06-28T00:47:00Z,0,0,0,S,S
2012-06-28T00:48:00Z,0,0,0,S,S
2012-06-28T00:49:00Z,0,0,0,S,S
2012-06-28T00:50:00Z,0,0,0,S,S
2012-06-28T00:51:00Z,0,0,0,S,S
2012-06-28T00:52:00Z,0,0,0,S,S
2012-06-28T00:53:00Z,0,0,0,S,S
2012-06-28T00:54:00Z,0,0,0,S,S
2012-06-28T00:55:00Z,0,0,0,S,S
2012-06-28T00:56:00Z,0,0,0,S,S
2012-06-28T00:57:00Z,0,0,0,S,S
2012-06-28T00:58:00Z,0,0,0,S,S
2012-06-28T00:59:00Z,0,0,0,S,S
2012-06-28T01:00:00Z,0,0,0,S,S
2012-06-28T01:01:00Z,0,0,0,S,S
2012-06-28T01:02:00Z,0,0,0,S,S
2012-06-28T01:03:00Z,0,0,0,S,S
2012-06-28T01:04:00Z,0,0,0,S,S
2012-06-28T01:05:00Z,0,0,0,S,S
2012-06-28T01:06:00Z,0,0,0,S,S
2012-06-28T01:07:00Z,0,0,0,S,S
2012-06-28T01:08:00Z,0,0,0,S,S
2012-06-28T01:09:00Z,0,0,0,S,S
2012-06-28T01:10:00Z,0,0,0,S,S
2012-06-28T01:11:00Z,0,0,0,S,S
2012-06-28T01:12:00Z,0,0,0,S,S
2012-06-28T01:13:00Z,0,0,0,S,S
2012-06-28T01:14:00Z,0,0,0,S,S
2012-06-28T01:15:00Z,0,0,0,S,S
2012-06-28T01:16:00Z,0,0,0,S,S
2012-06-28T01:17:00Z,0,0,0,S,S
2012-06-28T01:18:00Z,0,0,0,S,S
2012-06-28T01:19:00Z,0,0,0,S,S
2012-06-28T01:20:00Z,0,0,0,S,S
2012-06-28T01:21:00Z,0,0,0,S,S
2012-06-28T01:22:00Z,0,0,0,S,S
2012-06-28T01:23:00Z,0,0,0,S,S
2012-06-28T01:24:00Z,0,0,0,S,S
2012-06-28T01:25:00Z,0,0,0,S,S
2012-06-28T01:26:00Z,0,0,0,S,S
2012-06-28T01:27:00Z,0,0,0,S,S
2012-06-28T01:28:00Z,0,0,0,S,S
2012-06-28T01:29:00Z,0,0,0,S,S
2012-06-28T01:30:00Z,0,0,0,S,S
2012-06-28T01:31:00Z,0,0,0,S,S
2012-06-28T01:32:00Z,0,0,0,S,S
2012-06-28T01:33:00Z,0,0,0,S,S
2012-06-28T01:34:00Z,0,0,0,S,S
2012-06-28T01:35:00Z,0,0,0,S,S
2012-06-28T01:36:00Z,0,0,0,S,S
2012-06-28T01:37:00Z,0,0,0,S,S
2012-06-28T01:38:00Z,0,0,0,S,S
2012-06-28T01:39:00Z,0,0,0,S,S
2012-06-28T01:40:00Z,0,4,11,S,S
2012-06-28T01:41:00Z,0,0,0,S,S
2012-06-28T01:42:00Z,0,0,0,S,S
2012-06-28T01:43:00Z,0,0,0,S,S
2012-06-28T01:44:00Z,0,0,0,S,S
2012-06-28T01:45:00Z,0,0,0,S,S
2012-06-28T01:46:00Z,0,0,0,S,S
2012-06-28T01:47:00Z,0,0,0,S,S
2012-06-28T01:48:00Z,0,0,0,S,S
2012-06-28T01:49:00Z,0,0,0,S,S
2012-06-28T01:50:00Z,0,0,0,S,S
2012-06-28T01:51:00Z,0,0,0,S,S
2012-06-28T01:52:00Z,0,0,0,S,S
2012-06-28T01:53:00Z,0,0,0,S,S
2012-06-28T01:54:00Z,0,0,0,S,S
2012-06-28T01:55:00Z,0,0,0,S,S
2012-06-28T01:56:00Z,0,0,0,S,S
2012-06-28T01:57:00Z,0,0,0,S,S
2012-06-28T01:58:00Z,0,0,0,S,S
2012-06-28T01:59:00Z,0,0,0,S,S
2012-06-28T02:00:00Z,0,0,0,S,S
2012-06-28T02:01:00Z,0,0,0,S,S
2012-06-28T02:02:00Z,0,0,0,S,S
2012-06-28T02:03:00Z,0,0,0,S,S
2012-06-28T02:04:00Z,0,0,0,S,S
2012-06-28T02:05:00Z,0,0,0,S,S
2012-06-28T02:06:00Z,0,0,0,S,S
2012-06-28T02:07:00Z,0,0,0,S,S
2012-06-28T02:08:00Z,0,0,0,S,S
2012-06-28T02:09:00Z,0,0,0,S,S
2012-06-28T02:10:00Z,0,0,0,S,S
2012-06-28T02:11:00Z,0,0,0,S,S
2012-06-28T02:12:00Z,0,0,0,S,S
2012-06-28T02:13:00Z,0,0,0,S,S
2012-06-28T02:14:00Z,0,0,0,S,S
2012-06-28T02:15:00Z,0,0,0,S,S
2012-06-28T02:16:00Z,0,0,0,S,S
2012-06-28T02:17:00Z,0,0,0,S,S
2012-06-28T02:18:00Z,0,0,0,S,S
2012-06-28T02:19:00Z,0,0,0,S,S
2012-06-28T02:20:00Z,0,0,0,S,S
2012-06-28T02:21:00Z,0,0,0,S,S
2012-06-28T02:22:00Z,0,0,0,S,S
2012-06-28T02:23:00Z,0,0,0,S,S
2012-06-28T02:24:00Z,0,0,0,S,S
2012-06-28T02:25:00Z,0,0,0,S,S
2012-06-28T02:26:00Z,0,0,0,S,S
2012-06-28T02:27:00Z,0,0,0,S,S
2012-06-28T02:28:00Z,0,0,0,S,S
2012-06-28T02:29:00Z,0,0,0,S,S
2012-06-28T02:30:00Z,0,0,0,S,S
2012-06-28T02:31:00Z,0,0,0,S,S
2012-06-28T02:32:00Z,0,0,0,S,S
2012-06-28T02:33:00Z,0,0,0,S,S
2012-06-28T02:34:00Z,0,0,0,S,S
2012-06-28T02:35:00Z,0,0,0,S,S
2012-06-28T02:36:00Z,0,0,0,S,S
2012-06-28T02:37:00Z,123,86,57,S,S
2012-06-28T02:38:00Z,24,2,0,S,S
2012-06-28T02:39:00Z,0,0,0,S,S
2012-06-28T02:40:00Z,0,92,0,S,S
2012-06-28T02:41:00Z,3,348,24,S,S
2012-06-28T02:42:00Z,0,35,0,S,S
2012-06-28T02:43:00Z,0,0,0,S,S
2012-06-28T02:44:00Z,101,313,197,S,S
2012-06-28T02:45:00Z,143,246,302,S,S
2012-06-28T02:46:00Z,0,0,0,S,S
2012-06-28T02:47:00Z,0,0,0,S,S
2012-06-28T02:48:00Z,0,0,0,S,S
2012-06-28T02:49:00Z,0,0,0,S,S
2012-06-28T02:50:00Z,0,0,0,S,S
2012-06-28T02:51:00Z,0,0,0,S,S
2012-06-28T02:52:00Z,0,0,0,S,S
2012-06-28T02:53:00Z,0,0,0,S,S
2012-06-28T02:54:00Z,0,0,0,S,S
2012-06-28T02:55:00Z,0,0,17,S,S
2012-06-28T02:56:00Z,0,0,0,S,S
2012-06-28T02:57:00Z,0,0,0,S,S
2012-06-28T02:58:00Z,0,0,0,S,S
2012-06-28T02:59:00Z,0,0,0,S,S
2012-06-28T03:00:00Z,0,0,0,S,S
2012-06-28T03:01:00Z,0,0,0,S,S
2012-06-28T03:02:00Z,0,0,0,S,S
2012-06-28T03:03:00Z,0,0,0,S,S
2012-06-28T03:04:00Z,0,0,0,S,S
2012-06-28T03:05:00Z,0,0,0,S,S
2012-06-28T03:06:00Z,0,0,0,S,S
2012-06-28T03:07:00Z,0,0,0,S,S
2012-06-28T03:08:00Z,0,0,0,S,S
2012-06-28T03:09:00Z,0,0,0,S,S
2012-06-28T03:10:00Z,0,0,0,S,S
2012-06-28T03:11:00Z,0,0,0,S,S
2012-06-28T03:12:00Z,0,0,0,S,S
2012-06-28T03:13:00Z,0,0,0,S,S
2012-06-28T03:14:00Z,0,0,0,S,S
2012-06-28T03:15:00Z,0,0,0,S,S
2012-06-28T03:16:00Z,0,0,0,S,S
2012-06-28T03:17:00Z,0,0,0,S,S
2012-06-28T03:18:00Z,0,0,0,S,S
2012-06-28T03:19:00Z,68,445,128,S,S
2012-06-28T03:20:00Z,0,29,0,S,S
2012-06-28T03:21:00Z,0,0,0,S,S
2012-06-28T03:22:00Z,0,0,0,S,S
2012-06-28T03:23:00Z,95,682,365,S,S
